datetime,open,high,low,close,volume
2023-01-03,16.21590067,16.89690928,16.21590067,16.82782145,14563798.0
2023-01-04,16.82782145,16.96599711,16.64029734,16.81795176,8219734.0
2023-01-05,16.8771699,17.02521525,16.68964579,16.95612742,11167681.0
2023-01-06,16.89690928,17.12391215,16.85743052,16.95612742,8204158.0
2023-01-09,16.9758668,17.14365153,16.95612742,17.05482432,8361261.0
2023-01-10,17.02521525,17.12391215,16.81795176,16.88703959,7858743.0
2023-01-11,16.88703959,17.34104533,16.8771699,17.08443339,11771093.0
2023-01-12,17.0745637,17.22260905,17.00547587,17.12391215,6062856.0
2023-01-13,17.12391215,17.22260905,17.05482432,17.16339091,5254018.0
2023-01-16,17.15352122,17.49896037,17.13378184,17.30156657,12037824.0
2023-01-17,17.3706544,17.8641389,17.31143626,17.84439952,18941185.0
2023-01-18,17.84439952,18.05166301,17.75557231,17.97270549,14565672.0
2023-01-19,17.88387828,18.60436565,17.8641389,18.52540813,18372532.0
2023-01-20,18.51553844,18.69319286,18.31814464,18.4563203,12383799.0
2023-01-30,18.70306255,18.8511079,18.50566875,18.57475658,13928344.0
2023-01-31,18.51553844,18.68332317,18.42671123,18.51553844,10106691.0
2023-02-01,18.71293224,18.93993511,18.63397472,18.8511079,14530565.0
2023-02-02,18.9498048,19.03863201,18.752411,18.78202007,11848022.0
2023-02-03,18.78202007,18.98928356,18.60436565,18.93993511,12662730.0
2023-02-06,18.83136852,19.15706829,18.83136852,18.93006542,8625713.0
2023-02-07,19.00902294,19.58146496,18.95967449,19.42354992,17509462.0
2023-02-08,19.50250744,19.6406831,19.01889263,19.0485017,13985241.0
2023-02-09,18.93006542,19.89729504,18.8511079,19.82820721,20343453.0
2023-02-10,19.6406831,20.19338574,19.33472271,19.56172558,25550553.0
2023-02-13,19.56172558,19.68016186,19.35446209,19.50250744,15820549.0
2023-02-14,19.56172558,19.77885876,19.50250744,19.56172558,12769258.0
2023-02-15,19.50250744,20.00586163,19.45315899,19.86768597,16014144.0
2023-02-16,19.85781628,20.2328645,19.31498333,19.56172558,23499727.0
2023-02-17,19.56172558,19.69003155,19.07811077,19.1471986,16409324.0
2023-02-20,19.21628643,19.69003155,18.95967449,19.61107403,13251569.0
2023-02-21,19.61107403,19.68016186,19.29524395,19.4432893,9663704.0
2023-02-22,19.37420147,19.75911938,19.35446209,19.66042248,10642369.0
2023-02-23,19.73938,19.9367738,19.40381054,19.55185589,12785734.0
2023-02-24,19.55185589,19.69990124,19.37420147,19.52224682,10180449.0
2023-02-27,19.42354992,19.70977093,19.33472271,19.52224682,11861450.0
2023-02-28,19.6406831,19.88742535,19.41368023,19.66042248,19740283.0
2023-03-01,20.08481915,20.89413373,19.9367738,20.74608838,50181470.0
2023-03-02,20.84478528,21.27905164,20.63752179,21.01257001,35637380.0
2023-03-03,20.80530652,20.91387311,20.40064923,20.6276521,24310096.0
