datetime,open,high,low,close,volume
2021-01-04,22.8215871,23.8023171,22.6156338,23.6159784,31302305.0
2021-01-05,23.7140514,24.125958,23.439447,23.9200047,24470181.0
2021-01-06,24.0769215,24.0769215,23.2040718,23.2334937,17071134.0
2021-01-07,23.2334937,23.243301,22.6254411,22.9785039,17825411.0
2021-01-08,22.9686966,23.8807755,22.9686966,23.5767492,22155080.0
2021-01-11,23.7728952,24.224031,23.3315667,23.4590616,20013624.0
2021-01-12,23.3119521,23.635593,23.243301,23.4982908,12612839.0
2021-01-13,23.5179054,24.6457449,23.3217594,24.322104,36407198.0
2021-01-14,24.2828748,24.7340106,24.0474996,24.1063434,30901041.0
2021-01-15,24.2632602,24.5476719,23.9101974,24.4888281,22932319.0
2021-01-18,24.4103697,24.9203493,24.2436456,24.8222763,23484470.0
2021-01-19,24.7438179,25.3812924,24.616323,24.9693858,24228863.0
2021-01-20,24.9988077,25.0870734,24.3809478,24.6947814,18737317.0
2021-01-21,24.7732398,24.8909274,24.1848018,24.420177,20311511.0
2021-01-22,24.3417186,24.4495989,23.5767492,23.9200047,21618800.0
2021-01-25,23.8219317,23.8219317,22.8313944,22.851009,25416259.0
2021-01-26,22.9981185,23.1256134,22.7725506,22.949082,12162557.0
2021-01-27,23.1158061,23.2629156,22.8019725,22.851009,11363814.0
2021-01-28,22.654863,22.7333214,21.772206,21.9291228,22563259.0
2021-01-29,22.0468104,22.55679,22.0173885,22.3508367,12104463.0
2021-02-01,22.3410294,22.6842849,22.1841126,22.4391024,6017033.0
2021-02-02,22.458717,22.5665973,22.3214148,22.55679,6909609.0
2021-02-03,22.7038995,22.7038995,21.0562731,21.3014556,16794205.0
2021-02-04,21.379914,21.7623987,19.2811518,21.477987,39884394.0
2021-02-05,21.1935753,21.2622264,20.1834234,20.6149446,16990478.0
2021-02-08,20.693403,20.8601271,20.3697621,20.693403,9112013.0
2021-02-09,20.8307052,21.0366585,20.5659081,20.8503198,8543348.0
2021-02-10,20.8699344,21.4387578,20.8012833,21.3112629,12173984.0
2021-02-18,21.6349038,21.9487374,21.4093359,21.8997009,13015254.0
2021-02-19,21.870279,22.0075812,21.4976016,21.968352,12348419.0
2021-02-22,21.968352,22.1350761,21.8114352,21.9585447,13110273.0
2021-02-23,21.8506644,22.0173885,21.2916483,21.477987,11262273.0
2021-02-24,21.5662527,21.7525914,21.2229972,21.4681797,9177913.0
2021-02-25,21.57606,21.57606,20.7424395,20.7522468,11063252.0
2021-02-26,20.3599548,21.0268512,20.2324599,20.8405125,7734901.0
2021-03-01,20.8503198,21.2328045,20.7816687,21.0562731,7938722.0
2021-03-02,21.0464658,21.0758877,20.6443665,20.8405125,8639314.0
2021-03-03,20.8405125,22.0370031,20.7032103,21.9389301,18846167.0
2021-03-04,21.7231695,21.9879666,21.4976016,21.5956746,11173093.0
2021-03-05,21.6643257,22.0958469,21.57606,21.8212425,10417855.0
2021-03-08,21.9879666,22.0958469,21.6839403,21.7525914,11493734.0
2021-03-09,21.7525914,21.8604717,20.8993563,21.183768,11627738.0
