datetime,open,high,low,close,volume
2020-01-02,19.99208295,20.5302937,19.91379775,20.40308025,36037956.0
2020-01-03,20.38350895,20.79450625,20.36393765,20.4520085,33442039.0
2020-01-06,20.549865,21.6458578,20.549865,21.4697161,60130285.0
2020-01-07,21.53821565,21.73392865,21.2348605,21.71435735,39829775.0
2020-01-08,21.5088587,22.0177125,21.2348605,21.332717,41567225.0
2020-01-09,21.8219995,22.55592325,21.6067152,22.49720935,46515700.0
2020-01-10,22.506995,22.6831367,21.9981412,22.2134255,30098880.0
2020-01-13,22.30149635,22.7418506,22.12535465,22.53635195,32231971.0
2020-01-14,22.506995,22.506995,21.7437143,22.06664075,37511676.0
2020-01-15,22.04706945,22.45806675,21.8807134,22.2525681,32988977.0
2020-01-16,22.2525681,22.98649185,22.0568551,22.96692055,46097334.0
2020-01-17,22.898421,22.9179923,21.65564345,21.7437143,57630160.0
2020-01-20,21.55778695,22.63420845,21.4110022,22.30149635,40937190.0
2020-01-21,22.4091385,22.702708,21.98835555,22.22321115,32491106.0
2020-01-22,22.115569,23.61277345,21.79264255,23.5638452,63275863.0
2020-01-23,21.55778695,22.8788497,21.20550355,21.6458578,91454173.0
2020-02-03,19.48322915,19.48322915,19.48322915,19.48322915,6464900.0
2020-02-04,17.5358848,19.3951583,17.5358848,18.91566145,69608010.0
2020-02-05,19.375587,20.8042919,19.375587,20.50093675,65450334.0
2020-02-06,20.4520085,21.0195762,20.0605825,20.75536365,56252133.0
2020-02-07,21.0978614,21.98835555,20.8238632,21.6850004,60105536.0
2020-02-10,21.77307125,21.8219995,21.0391475,21.51864435,44562709.0
2020-02-11,21.52843,21.7045717,20.69664975,21.04893315,48402652.0
2020-02-12,20.87279145,22.4678524,20.79450625,21.9394273,58769462.0
2020-02-13,21.81221385,22.57549455,21.63607215,21.8611421,55155115.0
2020-02-14,21.7437143,22.84949275,21.71435735,22.55592325,60483286.0
2020-02-17,22.88863535,23.1724192,22.2917107,23.06477705,68067376.0
2020-02-18,23.06477705,23.57363085,22.88863535,23.1724192,60039227.0
2020-02-19,23.0549914,23.5834165,22.6048515,22.75163625,63961710.0
2020-02-20,23.31920395,23.63234475,22.6048515,23.61277345,78628522.0
2020-02-21,23.8574147,24.9142649,23.6421304,24.1901268,95191708.0
2020-02-24,24.21948375,25.246977,24.21948375,25.23719135,102844578.0
2020-02-25,24.47391065,25.4035474,23.2115618,24.8751223,109286151.0
2020-02-26,23.9748425,24.45433935,22.506995,22.67335105,86056564.0
2020-02-27,22.7614219,23.094134,22.0372838,22.6635654,47728290.0
2020-02-28,21.51864435,22.14492595,20.55965065,20.67707845,71306732.0
2020-03-02,21.24464615,22.3699959,20.8434345,22.0568551,63518327.0
2020-03-03,22.8005645,23.3485609,22.16449725,22.41892415,68294726.0
2020-03-04,22.12535465,22.8201358,21.9785699,22.32106765,44794310.0
2020-03-05,23.1724192,23.82805775,22.84949275,23.7595582,82149342.0
2020-03-06,23.2702757,23.4268461,23.00606315,23.26049005,44527698.0
2020-03-09,22.9962775,23.2702757,22.26235375,22.4678524,51504540.0
2020-03-10,22.2134255,24.7185519,21.6262865,24.2879833,91059983.0
2020-03-11,24.55219585,25.27633395,23.7791295,23.82805775,86174063.0
2020-03-12,23.1724192,23.8182721,22.51678065,23.094134,60052448.0
2020-03-13,22.0177125,24.2488407,21.83178515,24.21948375,79152691.0
2020-03-16,24.2488407,24.41519675,22.311282,22.45806675,68167018.0
2020-03-17,22.9767062,23.1919905,21.4110022,22.506995,51231260.0
2020-03-18,22.5852802,23.14306225,21.6850004,21.6850004,52578496.0
2020-03-19,21.7437143,22.67335105,21.00979055,22.26235375,50463400.0
2020-03-20,22.75163625,22.8397071,22.0177125,22.43849545,33318486.0
2020-03-23,21.4697161,22.4287098,21.3131457,21.49907305,37273344.0
2020-03-24,22.06664075,22.75163625,21.04893315,22.32106765,53626239.0
2020-03-25,22.90820665,23.06477705,22.3895672,22.4874237,43417430.0
2020-03-26,22.2917107,22.4091385,21.6458578,21.6850004,31735554.0
2020-03-27,21.9981412,22.20363985,21.32293135,21.36207395,26785621.0
2020-03-30,20.9217197,20.9217197,19.48322915,19.7474417,42412125.0
2020-03-31,20.0605825,20.1388677,19.26794485,19.3168731,29502623.0
2020-04-01,19.2190166,19.67894215,18.9058758,18.984161,32017371.0
2020-04-02,18.93523275,19.73765605,18.9058758,19.67894215,29572436.0
2020-04-03,19.63979955,19.7278704,19.1211601,19.2385879,22611329.0
2020-04-07,19.7865843,20.52050805,19.7082991,20.44222285,43126606.0
2020-04-08,20.354152,20.99021925,20.18779595,20.77493495,33315480.0
2020-04-09,20.9217197,21.0000049,20.4911511,20.549865,20843849.0
2020-04-10,20.6868641,20.79450625,20.07036815,20.2758668,22598400.0
2020-04-13,19.87465515,20.26608115,19.6495852,20.0605825,13548469.0
2020-04-14,20.2954381,20.5302937,20.07036815,20.40308025,17783610.0
2020-04-15,20.158439,20.6868641,20.07036815,20.2758668,20963668.0
2020-04-16,20.0801538,20.34436635,19.93336905,20.30522375,17862459.0
2020-04-17,20.52050805,20.9021484,20.3737233,20.48136545,25804163.0
2020-04-20,20.55965065,21.36207395,20.55965065,21.0195762,32352207.0
2020-04-21,20.79450625,21.1957179,20.6085789,21.18593225,24002076.0
2020-04-22,20.95107665,21.0782901,20.57922195,20.81407755,19517869.0
2020-04-23,20.8825771,20.93150535,20.10951075,20.1192964,24368747.0
