datetime,open,high,low,close,volume
2025-01-02,42.923804,43.0930305,40.455088,40.7437685,50272867.0
2025-01-03,41.171812,41.311175,39.2107755,39.3501385,36443395.0
2025-01-06,39.41982,40.674087,38.42437,38.8524135,32577292.0
2025-01-07,39.0515035,40.21618,38.6334145,39.917545,37495003.0
2025-01-08,39.4695925,41.2215845,38.8524135,40.574542,49176391.0
2025-01-09,40.395361,41.311175,40.1464985,40.395361,36674254.0
2025-01-10,40.1464985,40.474997,38.723005,38.7329595,36078272.0
2025-01-13,38.125735,38.762823,37.349284,37.7972365,28825394.0
2025-01-14,38.22528,39.7483185,37.1999665,39.5293195,37612036.0
2025-01-15,39.5094105,39.678637,38.125735,38.2750525,34929532.0
2025-01-16,38.82255,40.61436,38.6135055,39.8478635,54901208.0
2025-01-17,39.6089555,40.056908,38.9917765,39.6686825,34693548.0
2025-01-20,40.096726,40.61436,39.4496835,39.9075905,36869608.0
2025-01-21,40.534724,41.689446,40.5247695,41.2414935,52451010.0
2025-01-22,41.131994,42.306625,40.972722,41.649628,45784835.0
2025-01-23,42.1373985,42.7744865,40.693996,41.032449,47156146.0
2025-01-24,40.9627675,42.6351235,40.81345,42.00799,48040503.0
2025-01-27,41.709355,41.709355,39.121185,39.121185,47701780.0
2025-02-05,39.380002,39.5691375,37.269648,37.866918,57438637.0
2025-02-06,38.006281,39.41982,37.5583285,39.399911,44929391.0
2025-02-07,39.479547,41.5799465,39.41982,41.0224945,67898088.0
2025-02-10,40.8234045,40.9826765,40.1664075,40.634269,44903348.0
2025-02-11,40.8034955,42.4758515,40.1265895,41.311175,50134457.0
2025-02-12,41.3211295,42.684896,41.311175,42.346443,56563461.0
2025-02-13,42.306625,42.3165795,40.8433135,40.9627675,42184600.0
2025-02-14,40.9627675,43.282166,40.9428585,42.386261,63060681.0
2025-02-17,43.302075,45.1635665,42.80435,44.755432,79132450.0
2025-02-18,44.297525,45.054067,42.7943955,43.341893,56032474.0
2025-02-19,43.5509375,45.4024745,43.102985,45.39252,62176774.0
2025-02-20,46.168971,47.6322825,45.253157,46.2187435,81707511.0
2025-02-21,47.5924645,49.852136,46.98524,48.97614,89910174.0
2025-02-24,47.8910995,48.0702805,46.467606,46.6965595,69364145.0
2025-02-25,45.412429,46.3979245,45.0042945,45.3626565,52084682.0
2025-02-26,45.5219285,47.522783,44.894795,46.7562865,56206422.0
2025-02-27,46.78615,46.78615,44.1681165,44.735523,55225873.0
2025-02-28,43.8296635,45.59161,43.2722115,44.19798,47435398.0
2025-03-03,44.3273885,44.695705,42.366352,42.943713,49929627.0
2025-03-04,42.1573075,43.40162,41.9383085,43.282166,28420473.0
2025-03-05,43.302075,44.0685715,43.063167,43.759982,28275673.0
2025-03-06,44.2079345,45.014249,44.098435,44.7852955,40162960.0
2025-03-07,44.3472975,46.049517,44.178071,45.59161,48092812.0
2025-03-10,45.890245,47.2540115,45.6812005,45.930063,51135242.0
2025-03-11,44.974431,45.352702,44.098435,44.854977,33820037.0
2025-03-12,45.073976,46.1988345,44.6658415,45.5020195,31911131.0
2025-03-13,45.4024745,45.412429,42.80435,42.8342135,45369944.0
2025-03-14,42.8541225,44.5862055,42.7545775,44.496615,33831293.0
2025-03-17,44.5264785,44.6658415,43.899345,44.3074795,22361632.0
2025-03-18,45.292975,45.7907,44.655887,45.1834755,31059972.0
2025-03-19,44.8450225,44.854977,43.680346,44.018799,27149661.0
2025-03-20,43.8097545,43.9690265,43.3120295,43.4115745,18948661.0
2025-03-21,43.182621,43.5907555,42.5355785,43.3120295,22992544.0
2025-03-24,43.2523025,43.282166,41.271357,42.1373985,31434002.0
2025-03-25,42.127444,42.744623,41.191721,41.4206745,19500120.0
2025-03-26,41.3410385,41.8089,41.251448,41.3211295,15183666.0
2025-03-27,41.112085,41.828809,40.6641325,41.350993,16428801.0
2025-03-28,41.331084,41.5003105,40.8433135,41.0025855,10963861.0
2025-03-31,40.81345,41.112085,40.116635,40.9030405,15651000.0
2025-04-01,41.1021305,41.5799465,40.952813,41.1618575,15551900.0
2025-04-02,41.1618575,42.047808,41.0424035,41.629719,17365451.0
2025-04-03,41.21163,41.550083,39.6089555,39.658728,27410525.0
2025-04-07,36.333925,37.1800575,35.696837,35.696837,25592438.0
2025-04-08,35.0896125,35.5873375,32.3222615,33.6760735,52000455.0
2025-04-09,33.0389855,35.0896125,32.1828985,34.8706135,39857731.0
2025-04-10,36.3239705,37.5185105,35.895927,37.010831,40603227.0
2025-04-11,36.533015,37.409011,36.373743,37.3592385,29461603.0
2025-04-14,38.603551,38.782732,37.5384195,37.946554,33027783.0
2025-04-15,37.946554,38.1755075,36.9610585,37.7375095,23108920.0
2025-04-16,37.4388745,37.8967815,37.1402395,37.528465,18623620.0
2025-04-17,37.528465,38.324825,37.4388745,37.6777825,19410125.0
2025-04-18,37.62801,38.444279,37.5782375,38.2551435,18253966.0
2025-04-21,38.3347795,39.0714125,38.066008,39.001731,18480505.0
2025-04-22,38.82255,39.1908665,38.3745975,38.82255,17322220.0
2025-04-23,39.121185,39.6487735,38.82255,39.200821,24274533.0
2025-04-24,39.1112305,39.121185,38.464188,38.62346,16816777.0
2025-04-25,38.942004,40.176362,38.9320495,39.6885915,27055362.0
2025-04-28,39.61891,39.877727,39.2705025,39.61891,15843144.0
2025-04-29,39.519365,39.857818,39.2306845,39.519365,13258759.0
2025-04-30,39.658728,40.7039505,39.399911,40.3654975,24656843.0
2025-05-06,40.8234045,41.689446,40.6641325,41.569992,24990765.0
2025-05-07,42.107535,42.764532,41.569992,41.988081,31220220.0
2025-05-08,41.8586725,43.2523025,41.709355,43.083076,31801586.0
2025-05-09,42.80435,43.122894,42.306625,42.704805,22159350.0
2025-05-12,43.00344,43.321984,42.6948505,43.043258,19746162.0
2025-05-13,43.481256,43.481256,42.386261,42.426079,19803928.0
2025-05-14,42.6948505,43.361802,42.027899,43.00344,33540461.0
2025-05-15,43.3518475,44.79525,42.4360335,42.4957605,26915003.0
2025-05-16,42.2966705,43.3518475,42.2170345,42.7147595,17836652.0
2025-05-19,42.426079,42.545533,41.5600375,41.7392185,20865759.0
2025-05-20,41.7591275,42.20708,41.470447,42.127444,13425251.0
2025-05-21,42.1373985,42.1373985,41.6595825,41.888536,9358734.0
2025-05-22,41.8785815,42.067717,41.470447,41.510265,9473034.0
2025-05-23,41.5202195,42.784441,41.5202195,41.669537,22884824.0
2025-05-26,41.988081,42.7545775,41.908445,42.2767615,15169196.0
2025-05-27,42.246898,42.2767615,41.231539,41.589901,15385690.0
2025-05-28,41.629719,41.8586725,41.350993,41.60981,10560794.0
2025-05-29,41.6994005,43.0930305,41.4405835,42.7943955,23901768.0
2025-05-30,42.505715,42.6351235,41.848718,41.9980355,13005338.0
2025-06-03,41.8188545,42.2767615,41.769082,41.9183995,9477797.0
2025-06-04,42.1772165,42.963622,42.067717,42.6152145,17322923.0
2025-06-05,42.625169,44.297525,42.5953055,44.138253,33074426.0
2025-06-06,44.098435,44.79525,43.8495725,44.5662965,24015328.0
2025-06-09,44.79525,45.571701,44.635978,44.9047495,25463135.0
2025-06-10,44.695705,44.735523,43.9292085,44.2079345,18453987.0
2025-06-11,44.237798,44.6658415,44.1083895,44.118344,12677349.0
2025-06-12,44.018799,45.2432025,43.8495725,44.7255685,21466200.0
2025-06-13,44.4866605,45.39252,44.3472975,44.8251135,19564242.0
2025-06-16,44.5065695,45.930063,44.4468425,45.312884,22174543.0
2025-06-17,45.39252,45.4622015,44.357252,44.4866605,17436865.0
2025-06-18,44.79525,44.874886,43.939163,44.536433,18921610.0
2025-06-19,44.357252,44.894795,43.5111195,43.759982,17063048.0
2025-06-20,43.73,44.5,43.65,44.03,15672153.0
2025-06-23,43.65,45.44,43.6,44.38,20315686.0
2025-06-24,45.01,46.49,45.01,46.28,36499073.0
2025-06-25,46.4,47.19,45.99,46.6,24103976.0
2025-06-26,46.72,47.32,46.37,46.45,20582090.0
2025-06-27,46.52,46.88,45.85,46.33,20889083.0
2025-06-30,46.76,47.46,46.63,47.01,24774265.0
2025-07-01,47.0,47.0,46.21,46.46,18842903.0
2025-07-02,46.3,46.39,45.11,45.27,22219058.0
2025-07-03,45.47,45.96,45.42,45.79,15349996.0
2025-07-04,45.66,46.1,45.03,45.15,18394045.0
2025-07-07,45.0,45.25,44.0,44.47,17564462.0
2025-07-08,44.53,45.15,44.31,44.93,36862993.0
2025-07-09,46.56,48.29,46.33,47.32,62163477.0
2025-07-10,47.78,47.78,46.5,47.18,27710732.0
2025-07-11,47.0,47.18,46.3,46.34,25851600.0
2025-07-14,46.33,46.58,45.8,45.94,18986256.0
2025-07-15,46.19,48.66,46.17,48.27,56297416.0
2025-07-16,48.27,49.09,47.65,47.7,38698063.0
2025-07-17,47.7,50.5,47.59,49.55,45818414.0
2025-07-18,49.75,50.2,48.69,48.82,28674714.0
2025-07-21,48.51,48.82,47.72,48.17,29911351.0
2025-07-22,48.2,50.44,48.08,48.74,42318889.0
2025-07-23,48.23,48.4,47.7,48.03,24426724.0
2025-07-24,48.76,48.87,47.6,48.07,28870218.0
2025-07-25,48.08,48.17,47.41,47.85,19819109.0
2025-07-28,48.77,50.83,48.58,50.42,63865890.0
2025-07-29,50.03,51.5,49.7,51.45,46709076.0
2025-07-30,51.15,51.23,49.81,50.28,35158431.0
2025-07-31,50.93,52.35,50.24,50.56,55189481.0
2025-08-01,50.39,51.48,49.45,50.08,38707636.0
2025-08-04,49.65,50.49,49.52,50.06,24265808.0
2025-08-05,50.66,51.7,50.06,51.1,37810632.0
2025-08-06,50.82,51.59,50.71,51.02,24644260.0
2025-08-07,50.98,51.25,48.75,49.6,46335800.0
2025-08-08,49.44,50.12,49.21,49.43,20565798.0
2025-08-11,49.4,51.38,49.35,51.38,39848048.0
2025-08-12,50.98,51.85,50.85,51.7,29831836.0
2025-08-13,51.74,53.2,51.46,53.0,48746497.0
2025-08-14,52.7,52.83,51.4,51.64,33976541.0
2025-08-15,51.35,52.35,51.14,51.52,38165465.0
2025-08-18,51.52,52.74,51.35,52.24,51377959.0
2025-08-19,52.49,54.44,52.28,52.83,53922571.0
2025-08-20,52.05,55.28,51.08,54.78,63880018.0
2025-08-21,55.6,56.18,54.26,54.55,58900347.0
2025-08-22,55.02,59.64,55.02,58.63,91449864.0
2025-08-25,60.53,61.5,59.2,59.97,107222463.0
2025-08-26,59.92,61.42,59.2,60.07,64680744.0
2025-08-27,60.18,63.87,60.18,60.88,96064568.0
2025-08-28,60.56,64.43,60.56,64.4,103501061.0
2025-08-29,64.65,69.6,63.03,68.42,104143901.0
2025-09-01,74.5,75.26,72.8,75.26,118784407.0
2025-09-02,75.39,80.12,73.12,74.26,179469406.0
2025-09-03,75.51,75.7,70.53,72.0,123072265.0
2025-09-04,72.98,73.4,64.8,64.8,110211138.0
2025-09-05,64.41,67.67,62.5,67.54,112267602.0
2025-09-08,66.88,67.94,64.78,66.79,74977937.0
2025-09-09,65.82,66.69,64.29,64.73,49938362.0
2025-09-10,66.0,66.95,64.59,65.7,60036916.0
2025-09-11,68.3,72.27,67.5,72.27,96421500.0
2025-09-12,71.0,78.5,70.43,77.09,129052759.0
2025-09-15,78.53,83.98,76.9,81.26,108957045.0
2025-09-16,81.58,83.99,80.28,81.34,85602481.0
2025-09-17,82.48,86.92,82.1,85.57,89780220.0
2025-09-18,85.0,91.33,83.33,87.57,118228511.0
2025-09-19,88.3,94.54,87.5,91.12,99194477.0
2025-09-22,91.92,93.76,87.03,92.35,95266902.0
2025-09-23,93.98,95.55,85.94,88.25,116212069.0
2025-09-24,86.96,89.33,85.4,88.8,68842216.0
2025-09-25,91.1,97.68,90.18,97.68,103228729.0
2025-09-26,98.0,100.89,92.2,92.2,113027417.0
2025-09-29,94.01,99.85,93.0,99.15,86196866.0
2025-09-30,100.19,100.66,91.77,92.48,117961431.0
2025-10-09,90.15,91.9,88.11,88.41,97048198.0
2025-10-10,87.5,88.34,84.79,85.24,66952376.0
2025-10-13,80.47,84.2,80.47,82.52,60802919.0
2025-10-14,84.1,84.48,78.1,78.56,72241012.0
2025-10-15,78.8,80.67,77.19,80.37,57469933.0
2025-10-16,79.62,83.11,79.02,80.96,57095554.0
2025-10-17,81.27,81.5,77.34,77.5,49130769.0
2025-10-20,79.51,82.68,78.9,79.74,61602915.0
2025-10-21,80.8,83.95,79.69,82.78,74471747.0
2025-10-22,82.72,87.17,82.1,85.16,78475308.0
2025-10-23,84.16,84.5,80.53,82.6,57540580.0
2025-10-24,78.5,81.45,76.9,81.02,114474833.0
2025-10-27,84.0,88.97,83.3,87.0,113734603.0
2025-10-28,87.04,88.98,86.01,86.63,79798759.0
2025-10-29,87.78,89.28,85.93,87.38,72427276.0
2025-10-30,86.83,86.83,83.44,83.7,66721943.0
2025-10-31,83.5,83.69,79.74,79.82,65266216.0
2025-11-03,78.54,79.37,76.08,78.26,55571530.0
2025-11-04,77.99,78.72,76.3,76.88,33622889.0
2025-11-05,74.51,76.26,74.3,75.75,39219532.0
2025-11-06,76.32,78.5,76.21,78.25,46289883.0
2025-11-07,77.02,78.39,76.06,77.42,33521230.0
2025-11-10,77.07,78.1,74.66,75.98,38375806.0
2025-11-11,76.9,77.2,72.86,73.02,47229827.0
2025-11-12,72.31,73.1,71.08,72.08,41790497.0
2025-11-13,72.32,73.82,71.48,73.34,30101605.0
2025-11-14,72.21,72.65,71.12,71.31,23583694.0
2025-11-17,71.31,72.82,71.13,71.68,22853810.0
2025-11-18,71.4,73.26,70.87,71.79,28675548.0
2025-11-19,71.7,73.28,71.25,71.98,31174319.0
2025-11-20,73.82,74.14,71.01,71.33,31347506.0
2025-11-21,69.22,69.7,67.28,67.88,38647384.0
2025-11-24,68.62,69.23,67.38,68.41,37747448.0
2025-11-25,69.47,72.8,69.47,70.77,48793288.0
2025-11-26,70.21,74.14,69.85,72.4,59068184.0
2025-11-27,72.01,75.98,71.91,72.91,58969067.0
2025-11-28,72.51,73.71,71.51,72.83,33704061.0
2025-12-01,72.95,73.74,71.75,73.62,51118094.0
2025-12-02,73.4,73.95,72.77,73.13,34071791.0
2025-12-03,72.99,74.44,71.82,72.08,34528301.0
2025-12-04,71.5,73.11,70.8,72.6,28619815.0
2025-12-05,73.1,76.62,72.15,74.88,61387088.0
2025-12-08,75.1,81.8,75.1,79.58,80887441.0
2025-12-09,79.93,81.99,79.6,80.36,67546381.0
